Job Title,Company,Location,Experience,Job ID,Listing URL,Job URL,Salary,Skills,Description,Company Details,Additional Requirements
Jr. Python Developer,Flexible Softwares,Pune,0-2 Yrs,030823500516,https://www.naukri.com/job-listings-jr-python-developer-flexible-softwares-pune-0-to-2-years-030823500516,https://www.naukri.com/job-listings-jr-python-developer-flexible-softwares-pune-0-2-yrs-030823500516,4-9 Lacs P.A.,"Trade, Client satisfaction, C, Django, Analytical, Javascript, Manager Technology, Open source, Middleware, Python","Job description
Entry level position responsible for participation in the establishment and implementationof new or revised application systems. Should be able to understand business requirements and carry out the code, testing. Good communication skills to discuss with SME s, Architects and Manager
Technical Skills:
Responsible for design and architecture of functional prototypes and production-ready systems.
Uses open-source frameworks as appropriate Django Preferred Develops Python and
JavaScript code as necessary Python development to support middleware for REST API.
Communicate technical concepts with trade-offs, risks, and benefits Evaluate and resolve product-related issues
Other Skills:
Resolve technical issues of projects and coordinate with various stakeholders to understand.
Effectively collaborates and communicates with the stakeholders and ensure client satisfaction
A good quantitative aptitude and analytical skill
Educational Background :
B.E. / B. Tech. Computers / M.C.A from a reputed institutes
And / OR CDAC Course completed after B.E/B.Tech/M.C.A
Experience :
Preferred to have 1+ Years of Experience in required technology field. Freshers with good technology skills and knowledge in in required technology field can
apply too
Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: B.Tech/B.E. in Any Specialization
PG: MCA in Computers
Key Skills
TradeClient satisfactionCDjangoAnalyticalJavascriptManager TechnologyOpen sourceMiddlewarePython",,"Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Node / Python Developer,Oxvsys Automation,Pune,0-1 Yrs,150125503300,https://www.naukri.com/job-listings-node-python-developer-oxvsys-automation-pune-0-to-1-years-150125503300,https://www.naukri.com/job-listings-node-python-developer-oxvsys-automation-pune-0-1-yrs-150125503300,1-4 Lacs P.A.,"IT services, Training, Debugging, Javascript, Troubleshooting, Stock market, Python","Job description
Collaborate with the development team to design, develop, and implement new features for the trading platform.
Write clean, scalable, and efficient code in Node.js and Python.
Integrate third-party APIs and develop RESTful APIs.
Participate in code reviews and contribute to the overall improvement of our development processes.
Assist in troubleshooting, debugging, and upgrading existing software.
Requirements:
Recent graduate with a degree in Computer Science, Software Engineering, or a related field.
Strong knowledge of Node.js and Python.
Experience or coursework involving REST API development.
Familiarity with integrating third-party APIs.
Basic understanding of the stock market (training will be provided if needed).
Excellent problem-solving skills and a keen eye for detail.
Good communication skills and ability to work collaboratively in a team environment.
What We Offer:
A chance to work on an exciting and innovative project from the ground up.
Hands-on experience and mentorship from experienced developers.
Training and support to enhance your understanding of the stock market and trading systems.
A collaborative and inclusive work environment.
Competitive salary and potential for growth within the company.
Role: Full Stack Developer
Industry Type: Software Product
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
IT servicesTrainingDebuggingJavascriptTroubleshootingStock marketPython",,"Role: Full Stack Developer
Industry Type: Software Product
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Software Trainees / Developers (Freshers),Apzzo,Chennai,0-1 Yrs,171225029300,https://www.naukri.com/job-listings-software-trainees-developers-freshers-apzzo-technologies-private-limited-chennai-0-to-1-years-171225029300,https://www.naukri.com/job-listings-software-trainees-developers-freshers-apzzo-chennai-0-1-yrs-171225029300,,"software trainee, Freshers, Software Development, Django, Python, Python Web Framework, Python Framework, Python Data Analytics, Web Technologies, Fast Api, Web Application Development, fresher engineer, Pytorch, Django Framework, Python Microservices, Python Development","Job description
• Preferred: Python, Django, Python frameworks, and AI/ML development knowledge
• Male candidates only
• Qualifications: B.E./B.Tech, M.E./M.Tech, MCA — 2023/2024/2025 pass-outs with no standing arrears

Contact: 9962761712 (WhatsApp)
Role: Back End Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: B.Tech/B.E. in Computers
PG: MCA in Computers, M.Tech in Computers
Doctorate: Doctorate Not Required
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
software traineeFreshersSoftware DevelopmentDjangoPython
Python Web FrameworkPython FrameworkPython Data AnalyticsWeb TechnologiesFast ApiWeb Application Developmentfresher engineerPytorchDjango FrameworkPython MicroservicesPython Development",,"Role: Back End Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
"Software Development Engineer, Alexa Endpoint Experiences",Amazon,Pune,0-5 Yrs,041225501842,https://www.naukri.com/job-listings-software-development-engineer-alexa-endpoint-experiences-amazon-development-centre-india-pvt-ltd-pune-0-to-5-years-041225501842,https://www.naukri.com/job-listings-software-development-engineer-alexa-endpoint-experiences-amazon-pune-0-5-yrs-041225501842,Avg. salary - 23 LPA,"Web services, Coding, Architectural design, Software development life cycle, Programming, Management, Internship, Recruitment","Job description
This position is for Echo Show Home team which owns the face of the device through home screen being one of the most monetized surface on EFD. Home coupled with Alexa+ agent (proactive and persistent content in ambient state) is the spring board for all of the interaction points from Echo Show devices.

Successful candidates will be able to lead by example, balancing their technical depth with customer focused acumen to deliver products which delight our customers.
If being at the forefront of new innovation for Alexa sounds exciting, we would love to talk to you!

As a software engineer in the Alexa Devices team, you will help drive innovation by developing features that present innovative speech-backed visuals on our Echo Show, Echo Spot, and similar screened Alexa devices.
Specifically, you will be responsible for developing and maintaining new systems, partnering with other Amazon and third-party services and device teams as required.
You will ensure that Alexa almost never drops her end of the conversation, delivering services that respond with minimal latency at Amazon scale.
You may work on device frameworks, web services, APIs, large scale data infrastructure, and more. If being at the forefront of new innovation for Alexa sounds exciting, wed love to talk to you! 3+ years of non-internship professional software development experience
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
Experience programming with at least one software programming language 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
Bachelors degree in computer science or equivalent
Role: Full Stack Developer
Industry Type: Internet
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
Web servicesCodingArchitectural designSoftware development life cycleProgrammingManagementInternshipRecruitment",,"Role: Full Stack Developer
Industry Type: Internet
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
JUNIOR SOFTWARE DEVELOPER,Godigi Infotech,Pune,0-1 Yrs,201023500169,https://www.naukri.com/job-listings-junior-software-developer-godigi-infotech-pune-0-to-1-years-201023500169,https://www.naukri.com/job-listings-junior-software-developer-godigi-infotech-pune-0-1-yrs-201023500169,,"ASP.Net, PHP, Python","Job description
Excellent knowledge of language in either Java / .net / PHP / Python
Education in BE / B.tech / BCA / BCS / Passing year 2020
Good Communication Skill
Role: Full Stack Developer
Industry Type: Management Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
ASP.NetPHPPython",,"Role: Full Stack Developer
Industry Type: Management Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Developer,SRS Infoway hiring for Permanent role,Bangalore Rural,5-10 Yrs,150126919227,https://www.naukri.com/job-listings-python-developer-srs-infoway-bangalore-rural-5-to-10-years-150126919227,https://www.naukri.com/job-listings-python-developer-srs-infoway-hiring-for-permanent-role-bangalore-rural-5-10-yrs-150126919227,10-14 Lacs P.A.,"Pyspark, Python, Azure, GCP, Cloud Platform, AWS, SQL","Job description
Required Skills and Qualifications:

Bachelors/Masters degree in Computer Science, Engineering, or a related field.
Proven experience (4-10 years) in Python development with a focus on PySpark.
Strong understanding of distributed computing principles and experience with Apache Spark.
Proficiency in SQL and experience with relational databases (MySQL, PostgreSQL, etc.).
Experience with data serialization formats such as JSON, Parquet, Avro.
Familiarity with cloud platforms (AWS, Azure, GCP) and containerization technologies (Docker, Kubernetes) is a plus.
Excellent problem-solving skills and ability to work independently or as part of a team.
Good communication skills with the ability to effectively collaborate with
stakeholders.
Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Temporary/Contractual
Role Category: Software Development
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
PysparkPython
AzureGCPCloud PlatformAWSSQL",,"Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Temporary/Contractual
Role Category: Software Development"
Python Developer,Praviksha Tek Solutions,Hybrid - Hyderabad,5-10 Yrs,180126003342,https://www.naukri.com/job-listings-python-developer-praviksha-tek-solutions-hyderabad-5-to-10-years-180126003342,https://www.naukri.com/job-listings-python-developer-praviksha-tek-solutions-hybrid-hyderabad-5-10-yrs-180126003342,,"Pandas, Django Framework, Python Development, Python, Docker, API","Job description
Job Summary:
We are seeking a Senior Software Engineer with exceptional coding and problem-solving skills in Python and Java. The ideal candidate has a strong foundation in computer science, experience building robust applications, and exposure to AI/ML technologies. This is a hybrid position requiring collaboration with on-site and remote teams.
This position is hybrid, and includes a mandatory in-person interview with onsite coding evaluation.
Key Responsibilities:
Write clean, efficient, and maintainable code following best engineering practices
Solve complex technical problems using strong data structures and algorithms knowledge
Develop and integrate AI/ML and AI-powered features into applications
Collaborate with cross-functional teams to understand requirements and deliver solutions
Participate in code reviews, technical discussions, and architectural design
Improve existing codebases for performance, scalability, and reliability
Mentor junior developers and contribute to team standards
Required Skills & Qualifications
6+ years of strong Python development experience
Expertise in Python frameworks such as Django, Flask, or FastAPI
Strong proficiency in Java (Core Java, Spring/Spring Boot)
Solid understanding of data structures, algorithms, and system design
Hands-on experience with application deployment and production support
Experience with Docker, Kubernetes, and container orchestration
Strong experience with cloud platforms (AWS, Azure, or GCP)
Experience working with AI/ML frameworks or AI platforms (e.g., PyTorch, TensorFlow, scikit-learn, LLM APIs)
Experience with relational and NoSQL databases
Preferred / Nice-to-Have Skills
Experience with microservices architecture
Experience with AI-driven applications or services
Experience with message queues (Kafka, RabbitMQ)
Familiarity with RESTful APIs and event-driven systems
Agile/Scrum experience





Role: Back End Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
PandasDjango FrameworkPython DevelopmentPython
DockerAPI",,"Role: Back End Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Django Developer,Sigai Technologies,Kozhikode,1-2 Yrs,160126503991,https://www.naukri.com/job-listings-python-django-developer-sigai-kozhikode-1-to-2-years-160126503991,https://www.naukri.com/job-listings-python-django-developer-sigai-technologies-kozhikode-1-2-yrs-160126503991,,"css, web application, django rest api, numpy, bootstrap, ajax, scalability, jquery, git, postgresql, linux, json, code review, web development, html, mysql, mongodb, rest, python, python development, machine learning, javascript, django framework, pandas, django, flask, aws","Job description
Design, develop, and test web applications using Django framework.
Collaborate with cross-functional teams to identify and prioritize project requirements.
Develop high-quality, scalable, and efficient code.
Troubleshoot and resolve technical issues efficiently.
Participate in code reviews and contribute to improving overall code quality.
Stay updated with the latest trends and technologies in web development.


Disclaimer: This job description has been sourced from a public domain and may have been modified by Naukri.com to improve clarity for our users. We encourage job seekers to verify all details directly with the employer via their official channels before applying.
Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
cssweb applicationdjango rest apinumpybootstrapajaxscalabilityjquerygitpostgresqllinuxjsoncode reviewweb developmenthtmlmysqlmongodbrestpythonpython developmentmachine learningjavascriptdjango frameworkpandasdjangoflaskaws",,"Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Developer,Logan Data,Remote,3-6 Yrs,160126007806,https://www.naukri.com/job-listings-python-developer-logan-data-vijayawada-3-to-6-years-160126007806,https://www.naukri.com/job-listings-python-developer-logan-data-remote-3-6-yrs-160126007806,7-10 Lacs P.A.,"Fast Api, Rest Api Development, Python Development","Job description
We are seeking an experienced and highly skilled Lead Python Developer to join our engineering team. The ideal candidate will be responsible for leading a team of developers, designing and implementing scalable backend solutions, and driving technical excellence across projects. This role requires hands-on coding expertise, strong leadership, and a passion for building high-quality, maintainable software.
Key Responsibilities
Lead end-to-end design, development, and deployment of robust and scalable Python-based applications.
Architect, develop, and maintain APIs, backend services, and integrations with third-party systems.
Collaborate with cross-functional teams including product managers, DevOps engineers, data teams, and UI/UX designers to deliver high-impact solutions.
Review, optimize, and approve code contributions to ensure code quality, performance, and compliance with best practices.
Mentor and guide junior and mid-level Python developers, fostering a culture of learning and collaboration.
Participate in sprint planning, estimation, and technical discussions to align with project goals.
Define and enforce software engineering standards, design patterns, and best practices.
Troubleshoot, debug, and resolve complex technical issues across systems and services.
Ensure adherence to security, scalability, and performance standards in all solutions.
Stay updated with emerging technologies and recommend tools or frameworks that enhance development efficiency.
Required Skills and Qualifications
Bachelors or Master’s degree in Computer Science, Engineering, or a related field.
6–10 years of hands-on experience in Python development with frameworks such as Django, Flask, or FastAPI.
Proven experience in leading and mentoring software development teams.
Strong understanding of RESTful API design, microservices architecture, and database management (SQL & NoSQL).
Experience with version control (Git), CI/CD pipelines, and containerization (Docker, Kubernetes).
Knowledge of cloud platforms such as AWS, Azure, or GCP.Proficiency in unit testing and test automation frameworks (pytest, unittest).
Familiarity with Agile/Scrum methodologies.
Excellent problem-solving, communication, and leadership skills.
Preferred Qualifications
Experience with data engineering, AI/ML integration, or big data frameworks.
Exposure to DevOps tools and infrastructure automation.
Contribution to open-source Python projects or participation in the Python community is a plus.
Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Fast Api
Rest Api DevelopmentPython Development",,"Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Developer,SRS Infoway hiring for Permanent role,Bengaluru,5-10 Yrs,150126919231,https://www.naukri.com/job-listings-python-developer-srs-infoway-bengaluru-5-to-10-years-150126919231,https://www.naukri.com/job-listings-python-developer-srs-infoway-hiring-for-permanent-role-bengaluru-5-10-yrs-150126919231,12-16 Lacs P.A.,"Pyspark, Python, Azure, GCP, Cloud Platform, AWS, SQL","Job description
Required Skills and Qualifications:

Bachelors/Masters degree in Computer Science, Engineering, or a related field.
Proven experience (4-10 years) in Python development with a focus on PySpark.
Strong understanding of distributed computing principles and experience with Apache Spark.
Proficiency in SQL and experience with relational databases (MySQL, PostgreSQL, etc.).
Experience with data serialization formats such as JSON, Parquet, Avro.
Familiarity with cloud platforms (AWS, Azure, GCP) and containerization technologies (Docker, Kubernetes) is a plus.
Excellent problem-solving skills and ability to work independently or as part of a team.
Good communication skills with the ability to effectively collaborate with
stakeholders.
Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Temporary/Contractual
Role Category: Software Development
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
PysparkPython
AzureGCPCloud PlatformAWSSQL",,"Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Temporary/Contractual
Role Category: Software Development"
Python Developer,Amaeka Technologies,Bengaluru,4-5 Yrs,150126500012,https://www.naukri.com/job-listings-python-developer-amaeka-technologies-private-limited-bengaluru-4-to-5-years-150126500012,https://www.naukri.com/job-listings-python-developer-amaeka-technologies-bengaluru-4-5-yrs-150126500012,5-8 Lacs P.A.,"pandas, coding, python, django, python development, flask","Job description
Are you a coding virtuoso with a passion for PythonDo you have a knack for transforming complex problems into elegant and efficient solutionsJoin our team as a Python Developer and embark on a captivating journey of innovation and creativity. As a Python Developer, you will have the opportunity to shape the digital landscape by crafting cutting-edge applications that push the boundaries of what s possible.
If you thrive in a dynamic and collaborative environment, where your expertise is valued, we invite you to bring your Python skills to the forefront.
Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
pandascodingpythondjangopython developmentflask",,"Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Developer,AMR Innovations,"Ernakulam, Chennai, Bengaluru",2-4 Yrs,130126027754,https://www.naukri.com/job-listings-python-developer-amr-innovations-ernakulam-chennai-bengaluru-2-to-4-years-130126027754,https://www.naukri.com/job-listings-python-developer-amr-innovations-ernakulam-chennai-bengaluru-2-4-yrs-130126027754,4-8 Lacs P.A.,"Python Development, AWS, Restful Web Api Development, Python, GIT, Fast Api, Django Framework, API, Ci/Cd, Flask","Job description

Design, develop, and maintain backend applications using Python 3.x and web frameworks such as Django, Flask, or FastAPI
Develop, integrate, and maintain RESTful APIs
Write clean, scalable, and well-documented code following coding standards and best practices
Implement asynchronous programming techniques in Python to improve application performance
Work with relational and NoSQL databases (PostgreSQL, MySQL, MongoDB) and write optimized queries
Perform unit testing, debugging, and troubleshooting of applications
Optimize application performance, security, and scalability
Collaborate with frontend, DevOps, and QA teams to deliver high-quality solutions
Participate in code reviews, technical discussions, and continuous improvement activities
Support CI/CD pipelines and deployment processes
Monitor applications and assist in resolving production issues
Required Skills

Strong hands-on experience in Python 3.x along with web frameworks such as Django, Flask, or FastAPI
Experience in designing and developing RESTful APIs
Familiarity with databases such as PostgreSQL, MySQL, and MongoDB
Proficiency in Git and version control best practices
Experience in unit testing, debugging, and code optimization
Hands-on experience with CI/CD pipelines for automated build and deployment
Knowledge of asynchronous programming in Python (async/await, threading, multiprocessing)
Basic understanding of frontend technologies such as Angular or React is a bonus
Role: Back End Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: BCA in Computer Science, B.Tech/B.E. in Computer Science, B.Sc in Computer Science
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
Python DevelopmentAWSRestful Web Api DevelopmentPython
GITFast ApiDjango FrameworkAPICi/CdFlask",,"Role: Back End Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Senior Python Developer (Terraform Expertise),Luxoft,Bengaluru,6-11 Yrs,120126919705,https://www.naukri.com/job-listings-senior-python-developer-terraform-expertise-luxoft-india-llp-bengaluru-6-to-11-years-120126919705,https://www.naukri.com/job-listings-senior-python-developer-terraform-expertise-luxoft-bengaluru-6-11-yrs-120126919705,20-29 Lacs P.A.,"python developer, s3, kubernetes, python, restful, iac, microservices, docker, ansible, configuration management, lambda, restful apis, git, iam, gcp, ec2, devops, debugging, terraform, agile, aws, infrastructure as code, architecture, azure","Job description
Project description
We are looking for a hands-on Senior Python Developer with strong expertise in Infrastructure-as-Code (IaC) using Terraform.
The ideal candidate will be responsible for designing, developing, and automating scalable backend systems and infrastructure solutions.
You will work closely with cross-functional teams to build high-quality, maintainable software and cloud infrastructure that supports large-scale applications.
Responsibilities
Design, develop, and maintain backend applications and automation scripts using Python.
Develop and manage Terraform modules to automate infrastructure provisioning across cloud environments (AWS / Azure / GCP).
Implement and optimize CI/CD pipelines for application and infrastructure deployments.
Collaborate with DevOps, cloud, and platform teams to ensure secure, scalable, and reliable infrastructure.
Write clean, modular, and testable Python code following best practices.
Troubleshoot complex system and deployment issues, ensuring high availability and performance.
Participate in code reviews, architecture discussions, and technical design sessions.
Skills
Must have
6+ years of hands-on experience in Python development (backend scripting, APIs, automation).
Strong practical experience with Terraform and cloud infrastructure automation.
Experience with AWS / Azure / GCP services (e.g., EC2, S3, Lambda, IAM, Networking).
Good understanding of CI/CD pipelines, Git, Docker, and configuration management tools.
Solid grasp of RESTful APIs, microservices, and infrastructure as code (IaC) principles.
Experience working in Agile environments with strong problem-solving and debugging skills.
Nice to have
Knowledge of Ansible, Kubernetes, or Helm.
Experience integrating Python automation with cloud monitoring or observability tools.
Familiarity with security best practices in cloud and DevOps environments.
Role: Search Engineer
Industry Type: Legal
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
python developer
s3kubernetespythonrestfuliacmicroservicesdockeransibleconfiguration managementlambdarestful apisgitiamgcpec2devopsdebuggingterraformagileawsinfrastructure as codearchitectureazure",,"Role: Search Engineer
Industry Type: Legal
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Developer,Ampcustech,"Hyderabad, Bengaluru",6-10 Yrs,120126027338,https://www.naukri.com/job-listings-python-developer-ampcus-hyderabad-bengaluru-6-to-10-years-120126027338,https://www.naukri.com/job-listings-python-developer-ampcustech-hyderabad-bengaluru-6-10-yrs-120126027338,12-16 Lacs P.A.,"PLSQL, Python Development, SQL","Job description
Job Title: Python Developer SQL & PL/SQL
Experience: 6 to 10 Years
Location: Hyderabad / Bangalore
Job Description:
We are looking for an experienced Python Developer with strong expertise in SQL and PL/SQL to join our development team. The ideal candidate will be responsible for designing, developing, and maintaining scalable applications, working closely with databases and backend systems.
Key Responsibilities:
Design, develop, and maintain applications using Python
Write complex queries, stored procedures, and performance-optimized code using SQL and PL/SQL
Analyze business requirements and translate them into technical solutions
Work closely with cross-functional teams to deliver high-quality solutions
Optimize database performance and ensure data integrity
Debug, troubleshoot, and resolve application and database issues
Participate in code reviews and follow best development practices
Required Skills & Qualifications:
6–10 years of overall IT experience
Minimum 3+ years of hands-on experience in:
Python development
SQL
PL/SQL
Strong experience in database design, query optimization, and performance tuning
Experience working with large datasets and backend systems
Good understanding of software development life cycle (SDLC)
Strong analytical and problem-solving skills
Excellent communication and teamwork abilities
Preferred Skills (Good to Have):
Experience with frameworks like Django / Flask
Exposure to REST APIs and microservices
Experience in Linux/Unix environment
Knowledge of cloud platforms is an added advantage
Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development
Education
PG: Any Postgraduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
PLSQLPython DevelopmentSQL",,"Role: Software Development - Other
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: Software Development"
Python Developer,Aziro,"Chennai, Bengaluru",5-8 Yrs,120126014494,https://www.naukri.com/job-listings-python-developer-aziro-chennai-bengaluru-5-to-8-years-120126014494,https://www.naukri.com/job-listings-python-developer-aziro-chennai-bengaluru-5-8-yrs-120126014494,Avg. salary - 6.1 LPA,"Algorithms, Data Structures, Python, Python Development","Job description

Key Skills Required:
Core Python Proficiency - Must to have
Strong understanding of Python syntax, data types, and standard libraries.
Solid grasp of OOP concepts, data structures, and multithreading.
Web Framework Experience - Must to have
Experience in Data Staructure & Algorithm

read more
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
AlgorithmsData StructuresPython
Python Development",,
Python Developer,Squircle IT,Mumbai,5-10 Yrs,160126503966,https://www.naukri.com/job-listings-python-developer-squircle-it-consulting-services-pvt-ltd-mumbai-5-to-10-years-160126503966,https://www.naukri.com/job-listings-python-developer-squircle-it-mumbai-5-10-yrs-160126503966,,"python, css, software testing, natural language processing, python development, machine learning, artificial intelligence, javascript, sql, pandas, django, git, data science, postgresql, linux, oops, debugging, html, mysql, data structures, flask, aws, programming","Job description
Squircle IT Consulting Services Pvt Ltd is looking for Python Developer to join our dynamic team and embark on a rewarding career journey
Coordinating with development teams to determine application requirements.
Writing scalable code using Python programming language.
Testing and debugging applications.
Developing back-end components.
Integrating user-facing elements using server-side logic.
Assessing and prioritizing client feature requests.
Integrating data storage solutions.
Reprogramming existing databases to improve functionality.
Developing digital tools to monitor online traffic.
Write effective, scalable code
Develop back-end components to improve responsiveness and overall performance
Integrate user-facing elements into applications
Test and debug programs
Improve functionality of existing systems
Implement security and data protection solutions
Assess and prioritize feature requests
Coordinate with internal teams to understand user requirements and provide technical solutions.
Disclaimer: This job description has been sourced from a public domain and may have been modified by Naukri.com to improve clarity for our users. We encourage job seekers to verify all details directly with the employer via their official channels before applying.
Role: Data warehouse Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: DBA / Data warehousing
Education
UG: Any Graduate
PG: Any Postgraduate
Key Skills
pythoncsssoftware testingnatural language processingpython developmentmachine learningartificial intelligencejavascriptsqlpandasdjangogitdata sciencepostgresqllinuxoopsdebugginghtmlmysqldata structuresflaskawsprogramming",,"Role: Data warehouse Developer
Industry Type: IT Services & Consulting
Department: Engineering - Software & QA
Employment Type: Full Time, Permanent
Role Category: DBA / Data warehousing"
Senior Python Developer,Wipro,Hybrid - Bengaluru,10-15 Yrs,120126009431,https://www.naukri.com/job-listings-senior-python-developer-spectrum-talent-management-bengaluru-10-to-15-years-120126009431,https://www.naukri.com/job-listings-senior-python-developer-wipro-hybrid-bengaluru-10-15-yrs-120126009431,26-36 Lacs P.A.,"Django, Artificial Intelligence, Api Integration, Python Development, Microservices","Job description
Senior Backend Developer
Wipro | Bengaluru, India | Permanent Role
Position Summary
Wipro seeks a seasoned Senior Backend Developer with 10-15 years of experience to architect and deliver scalable microservices-based backend systems. The ideal candidate will drive Python/Django development, complex API integrations, and AI-enhanced solutions for enterprise clients across finance, healthcare, and digital transformation projects.
Key Responsibilities
Design, develop, and deploy robust microservices architectures using Python, Django, and FastAPI, ensuring high availability and fault tolerance.
Lead API integration efforts with third-party services, payment gateways, and enterprise systems, implementing OAuth/JWT security and event-driven patterns.
Optimize backend performance through database tuning (PostgreSQL/MySQL), caching strategies, and AI/ML model integration for intelligent automation.
Collaborate with frontend teams on JavaScript-based integrations and mentor juniors in Agile/DevOps practices using Docker, CI/CD, and cloud platforms (AWS/Azure).
Required Skills & Experience
10-15 years in backend development, with 7+ years in Python/Django ecosystems and microservices design.
Expertise in RESTful/GraphQL APIs, API gateways, and integrations (webhooks, message queues like SQS/RabbitMQ).
Strong JavaScript proficiency (Node.js/React ecosystem) for full-stack alignment; hands-on AI/ML skills (PyTorch/TensorFlow, NLP, Gen AI) for feature enhancement.
Proficiency in SQL/NoSQL databases, ORM (SQLAlchemy), unit testing (Pytest, 90%+ coverage), and IaC tools (Terraform).


Immediate to 30 days serving only.
Role: IT & Information Security - Other
Industry Type: IT Services & Consulting
Department: IT & Information Security
Employment Type: Full Time, Permanent
Role Category: IT & Information Security - Other
Education
UG: Any Graduate
Key Skills
Skills highlighted with ‘‘ are preferred keyskills
DjangoArtificial IntelligenceApi IntegrationPython DevelopmentMicroservices",,"Role: IT & Information Security - Other
Industry Type: IT Services & Consulting
Department: IT & Information Security
Employment Type: Full Time, Permanent
Role Category: IT & Information Security - Other"
